FIPS,gisjoin,state,county,total_votes,dem_margin,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon
5069,G0500690,Arkansas,Jefferson,27383,0.290326115,58110,37.2,0.176390882,37561,0.309,0.452675959,0.524264326,0.001548787,0.004130098,0.010755464,0.34849,0.07595,0.01448,0.007679
5071,G0500710,Arkansas,Johnson,8098,-0.279698691,17915,37.6,0.156547583,32198,0.714,0.918783143,0.019257605,0.008372872,0.002232766,0.040468881,0.3823,0.035829,0.024199,0.02244
5073,G0500730,Arkansas,Lafayette,2929,-0.184363264,5835,42.9,0.119813881,28633,1,0.627249357,0.35646958,0.001713796,0,0.009425878,0.32636,0.048789,0,0
5075,G0500750,Arkansas,Lawrence,5540,-0.315523466,13340,39.8,0.09148265,32205,0.636,0.972263868,0.005997001,0.001124438,0,0.003373313,0.46385,0.0596,0.00488,0
5077,G0500770,Arkansas,Lee,3424,0.241530374,8155,39.8,0.064234399,26098,0.635,0.442060086,0.546290619,0.001839362,0,0.009809933,0.25115,0.037799,0.005179,0
5079,G0500790,Arkansas,Lincoln,3726,-0.207729469,11250,37.7,0.091687042,34107,1,0.660444444,0.315111111,0.002222222,0,0.011111111,0.26624,0.03191,0.007429,0
5081,G0500810,Arkansas,Little River,5051,-0.362898436,9925,41.1,0.108766944,39042,0.685,0.766246851,0.202015113,0.005037783,0,0.004030227,0.48022,0.05527,0.00653,0
5083,G0500830,Arkansas,Logan,7331,-0.418769609,16770,41.7,0.117134368,37237,0.71,0.943351222,0.013416816,0.010733453,0.008050089,0.016100179,0.652799,0.059719,0.06742,0
5085,G0500850,Arkansas,Lonoke,24114,-0.508210998,48860,35.5,0.178564933,51499,0.448,0.903704462,0.058841588,0.006139992,0.004707327,0.01729431,0.35956,0.05909,0.00227,0.013519
5087,G0500870,Arkansas,Madison,6568,-0.329476249,11620,40.4,0.107534954,33481,1,0.951376936,0.001290878,0.005163511,0.004302926,0.020654045,0.315449,0.03232,0.009539,0.01603
5089,G0500890,Arkansas,Marion,7051,-0.388171891,13630,50.2,0.131668111,33497,1,0.96404989,0.001467351,0.00513573,0.003668379,0.012472487,0.305829,0.05507,0.02042,0
5091,G0500910,Arkansas,Miller,15329,-0.398199491,32465,37.5,0.128597716,40314,0.4,0.741567842,0.224395503,0.004158324,0.004158324,0.013091021,0.45856,0.066239,0.032299,0
5093,G0500930,Arkansas,Mississippi,13375,-0.010168224,32680,34.6,0.119555876,35651,0.363,0.656364749,0.313341493,0.001682987,0.002294982,0.019583843,0.534529,0.0446,0.010759,0.008259
5095,G0500950,Arkansas,Monroe,3230,-0.000619195,6230,43.5,0.128952043,28075,0.69,0.601123596,0.384430177,0.004815409,0.000642055,0.005617978,0.49491,0.089829,0.00798,0
5097,G0500970,Arkansas,Montgomery,3404,-0.425675676,7425,46.4,0.109779553,33240,1,0.946127946,0.004040404,0.010774411,0.000538721,0.021548822,0.3723,0.03721,0.010539,0
5099,G0500990,Arkansas,Nevada,3384,-0.201536643,6780,39.6,0.111362534,35578,0.692,0.676253687,0.304572271,0.005162242,0,0.007374631,0.221849,0.064469,0,0
5101,G0501010,Arkansas,Newton,3661,-0.41382136,6530,46.6,0.124916388,27790,1,0.952526799,0.00229709,0.005359877,0,0.003062787,0.25654,0.009599,0,0
5103,G0501030,Arkansas,Ouachita,10315,-0.086088221,19750,42.6,0.152485257,32032,0.563,0.592405063,0.383544304,0.002025316,0.000202532,0.008607595,0.51344,0.08093,0.00383,0.006549
5105,G0501050,Arkansas,Perry,3938,-0.353986795,8015,42.1,0.097476906,42738,1,0.947598253,0.024329382,0.001247661,0,0.011228946,0.31824,0.00479,0.023929,0
5107,G0501070,Arkansas,Phillips,7930,0.328373266,15545,37.3,0.132270858,27219,0.48,0.394982309,0.586683821,0.00096494,0.001286587,0.010614345,0.283589,0.04835,0.009929,0.00763
5109,G0501090,Arkansas,Pike,3788,-0.526927138,8170,39.8,0.12435439,32087,1,0.933292534,0.036719706,0.008567931,0.000489596,0.015299878,0.49066,0.04039,0.02214,0.01514
5111,G0501110,Arkansas,Poinsett,7560,-0.341798942,18370,39.6,0.088711627,31743,0.711,0.910451824,0.06831791,0.002721829,0,0.012248231,0.59647,0.05199,0.0085,0
5113,G0501130,Arkansas,Polk,7726,-0.569376133,15285,43.4,0.117161254,33479,0.734,0.940791626,0.000654236,0.014393196,0.000654236,0.021916912,0.425319,0.058509,0.027589,0.02551
5115,G0501150,Arkansas,Pope,20439,-0.471500563,46065,35.3,0.200129584,40948,0.545,0.9170737,0.029957669,0.005427114,0.005752741,0.028003908,0.348399,0.067409,0.02473,0.01266
5117,G0501170,Arkansas,Prairie,3141,-0.405284941,6780,44.6,0.10148435,35806,1,0.87020649,0.1179941,0,0.001474926,0.005162242,0.372689,0.087209,0.020199,0
5119,G0501190,Arkansas,Pulaski,159381,0.114593333,279120,36,0.315602323,46102,0.123,0.616491115,0.333225853,0.002919891,0.012002006,0.023914445,0.33623,0.101189,0.0626,0.010359
5121,G0501210,Arkansas,Randolph,5956,-0.277871054,13725,41.3,0.109921311,32539,0.674,0.966484517,0.004007286,0.001457195,0.002550091,0.010564663,0.48356,0.01603,0.072349,0.016699
5123,G0501230,Arkansas,St. Francis,8362,0.184405645,21060,36.9,0.112451916,30104,0.516,0.458689459,0.485280152,0.002849003,0.001661918,0.037986705,0.339589,0.044799,0.003259,0
5125,G0501250,Arkansas,Saline,47062,-0.42696868,80150,38.7,0.231273153,53817,0.362,0.918465377,0.041921397,0.005053026,0.006862134,0.018839676,0.313759,0.062359,0.01973,0
5127,G0501270,Arkansas,Scott,3640,-0.476373626,8030,41.4,0.103345524,38130,0.704,0.912204234,0.00249066,0.005603985,0.020547945,0.03362391,0.48375,0.022079,0.038189,0
5129,G0501290,Arkansas,Searcy,3694,-0.510286952,6445,47.1,0.110304054,30301,1,0.961210241,0.003878976,0.007757952,0.002327386,0.006982157,0.40879,0.026359,0,0
5131,G0501310,Arkansas,Sebastian,43362,-0.370762419,87455,36.6,0.186922964,40247,0.208,0.826253502,0.060602596,0.008804528,0.029672403,0.045509119,0.460009,0.098799,0.09743,0.013509
5133,G0501330,Arkansas,Sevier,4330,-0.483602771,9865,33.9,0.085665006,32081,0.636,0.824632539,0.055245819,0.02128738,0.001013685,0.081601622,0.414,0.038929,0.070349,0
5135,G0501350,Arkansas,Sharp,7283,-0.38843883,13535,46.4,0.111976866,30240,0.801,0.958625785,0.001847063,0.008496491,0.002955301,0.01256003,0.54095,0.08017,0.02728,0.01448
5137,G0501370,Arkansas,Stone,5354,-0.451998506,9885,46.9,0.130337581,32834,1,0.967121902,0.001011634,0.001517451,0.010116338,0.006069803,0.40818,0.045829,0.01113,0.01662
5139,G0501390,Arkansas,Union,17177,-0.262152879,30905,39.8,0.16087265,39349,0.545,0.660896295,0.316939007,0.003073936,0.003397508,0.009545381,0.54346,0.073579,0.016109,0.007129
5141,G0501410,Arkansas,Van Buren,6430,-0.393934681,13560,46.5,0.135960671,33900,1,0.95980826,0.001843658,0.012168142,0.000737463,0.01659292,0.32674,0.06077,0.020469,0
5143,G0501430,Arkansas,Washington,70460,-0.162531933,137345,31.1,0.280139646,41429,0.255,0.868287888,0.031344425,0.010884998,0.013506134,0.057373767,0.335939,0.0809,0.123769,0.014589
5145,G0501450,Arkansas,White,26514,-0.537301049,57455,36.1,0.179404847,41410,0.543,0.929074928,0.037246541,0.003219911,0.001653468,0.015490384,0.50611,0.049799,0.00972,0.008369
5147,G0501470,Arkansas,Woodruff,2685,0.042085661,5585,43.3,0.106824926,28061,1,0.711727842,0.27305282,0.002685765,0,0.003581021,0.336089,0.067629,0.0062,0
5149,G0501490,Arkansas,Yell,5974,-0.388349515,14480,38.4,0.097307772,38245,0.791,0.913328729,0.017955801,0.001726519,0.010013812,0.046270718,0.35217,0.05621,0.08114,0.00865
6001,G0600010,California,Alameda,595642,0.606911534,970755,36.6,0.411250598,71516,0.004,0.434872857,0.14213164,0.003574537,0.234312468,0.147390433,0.081719,0.026609,0.15328,0.01651
6003,G0600030,California,Alpine,653,0.234303216,900,43.2,0.317103621,59931,1,0.761111111,0,0.155555556,0.016666667,0.044444444,0.042549,0,0,0
6005,G0600050,California,Amador,17649,-0.195535158,30475,48.4,0.187794403,53462,0.604,0.834126333,0.029204266,0.018539787,0.010172272,0.095159967,0.086319,0.020109,0.102049,0.031399
6007,G0600070,California,Butte,90752,-0.019944464,165830,37.3,0.239896623,43339,0.189,0.822981367,0.013387204,0.008532835,0.027890008,0.093921486,0.103739,0.02851,0.155,0.04253
6009,G0600090,California,Calaveras,21786,-0.169604333,35920,49.5,0.207832218,54686,0.754,0.8672049,0.011135857,0.007934298,0.011971047,0.075584633,0.081549,0.021329,0.549649,0.035039
6011,G0600110,California,Colusa,6034,-0.213291349,11675,33.9,0.135164161,52165,0.317,0.594432548,0.011991435,0.006852248,0.015845824,0.347751606,0.05164,0.03474,0.42812,0.01737
6013,G0600130,California,Contra Costa,438226,0.352117401,682915,38.5,0.386480166,78187,0.008,0.581192389,0.098350454,0.003104339,0.132051573,0.154440889,0.077329,0.03117,0.217729,0.0205
6015,G0600150,California,Del Norte,8770,-0.093842645,21335,38.8,0.138328092,39626,0.337,0.702601359,0.049449262,0.041949848,0.026013593,0.137567378,0.093739,0.01524,0.055399,0.042399
6017,G0600170,California,El Dorado,88774,-0.178058891,133260,43.5,0.31349826,70117,0.347,0.85850968,0.007016359,0.00765421,0.0294537,0.074178298,0.09134,0.016219,0.12868,0.038829
6019,G0600190,California,Fresno,258827,0.017923169,530090,30.7,0.194173796,45741,0.108,0.462232828,0.057914694,0.007064838,0.08335377,0.370776661,0.135419,0.0181,0.309879,0.023
6021,G0600210,California,Glenn,9211,-0.253066985,17420,36.5,0.154099665,42641,0.409,0.706659013,0.011768083,0.02152698,0.017221584,0.22847302,0.094159,0.047759,0.21734,0.02916
6023,G0600230,California,Humboldt,57470,0.272002784,103770,37.5,0.263888581,40830,0.298,0.830442324,0.012045871,0.048665318,0.015900549,0.063698564,0.06875,0.03242,0.073549,0.02642
6025,G0600250,California,Imperial,38565,0.320471931,92430,31.8,0.132017887,41255,0.174,0.214811209,0.048847777,0.011738613,0.014335173,0.702910311,0.07281,0.006509,0.28205,0.018039
6027,G0600270,California,Inyo,8036,-0.114235938,13605,45.7,0.210352588,45000,0.464,0.76368982,0.005145167,0.096655641,0.014700478,0.102168321,0.08056,0.04556,0.260269,0.033479
6029,G0600290,California,Kern,221472,-0.167619383,477950,30.7,0.14875324,47727,0.102,0.530881891,0.065665865,0.00910137,0.034438749,0.340454022,0.136639,0.00888,0.29279,0.02512
6031,G0600310,California,Kings,31418,-0.149341142,90385,31.2,0.124011901,48761,0.109,0.473695857,0.090999613,0.008740388,0.036787078,0.364828235,0.065459,0.02344,0.43229,0.015439
6033,G0600330,California,Lake,23391,0.169424138,47945,44.8,0.167534363,38147,0.331,0.820002086,0.023151528,0.022734383,0.010220044,0.099071853,0.08309,0.01764,0.10604,0.035479
6035,G0600350,California,Lassen,10683,-0.397173079,27355,37.4,0.135195036,51921,0.705,0.682324986,0.099981722,0.029062329,0.009687443,0.153719613,0.088319,0.009259,0.09712,0.038429
6037,G0600370,California,Los Angeles,3181067,0.418592252,5713775,34.8,0.294602692,56241,0.006,0.382370674,0.106600277,0.002549978,0.140738829,0.346972886,0.082969,0.023329,0.360839,0.015339
6039,G0600390,California,Madera,39866,-0.171424271,85805,33.2,0.139131659,47937,0.329,0.552007459,0.048540295,0.015616806,0.017248412,0.35050405,0.099939,0.018609,0.374939,0.022239
6041,G0600410,California,Marin,134516,0.513069077,176330,44.6,0.545806577,90962,0.065,0.822718766,0.029745364,0.001729711,0.049509443,0.076504282,0.034929,0.037469,0.305509,0.009779
6043,G0600430,California,Mariposa,9000,-0.182444444,14730,49.4,0.199411173,52584,1,0.857433809,0.007807196,0.023761032,0.013238289,0.072301426,0.112209,0.03167,0.25593,0.02148
6045,G0600450,California,Mendocino,35017,0.386526544,61775,41.7,0.214319731,43721,0.452,0.810360178,0.007770134,0.036584379,0.012302711,0.107163092,0.05592,0.031079,0.171689,0.026579
6047,G0600470,California,Merced,62057,0.087403516,136915,29.7,0.125177095,43565,0.143,0.464960012,0.047584268,0.007194245,0.069386115,0.393346237,0.10415,0.014359,0.398779,0.01739
6049,G0600490,California,Modoc,3986,-0.41796287,7110,46.8,0.193746347,37482,0.7,0.85583685,0.014064698,0.024613221,0.003516174,0.077355837,0.03613,0.01507,0.06256,0.03552
6051,G0600510,California,Mono,5181,0.086469793,9660,37.1,0.291102614,61868,0.458,0.851449275,0.004140787,0.015010352,0.009834369,0.10300207,0.027809,0.00408,0.90494,0.02373
6053,G0600530,California,Monterey,123518,0.368610243,223130,32.9,0.231537745,60143,0.098,0.510061399,0.043181105,0.004280016,0.069399005,0.34430601,0.05692,0.027089,0.361519,0.01423
6055,G0600550,California,Napa,56968,0.286897908,87945,39.6,0.312237194,69571,0.134,0.70834044,0.021376997,0.004093468,0.059923816,0.187048724,0.09762,0.02142,0.351459,0.01619
6057,G0600570,California,Nevada,51676,-0.006250484,77125,48,0.327176672,57382,0.421,0.904505673,0.002787682,0.008622366,0.011928687,0.05465154,0.17746,0.0283,0.080989,0.017039
6059,G0600590,California,Orange,1122664,-0.062255492,1859565,36.2,0.365769779,75566,0.001,0.572539814,0.018576925,0.00298188,0.179437126,0.207260838,0.114909,0.02544,0.26492,0.022179
6061,G0600610,California,Placer,171322,-0.193220952,250085,40.2,0.346983474,73356,0.138,0.823200112,0.012995582,0.005878001,0.046944039,0.089269648,0.166849,0.0183,0.147349,0.04356
6063,G0600630,California,Plumas,10047,-0.168707077,15845,49.4,0.229434919,45358,0.74,0.899652887,0.009466709,0.018933417,0.006626696,0.046071316,0.083319,0.042289,0.06078,0.03774
6065,G0600650,California,Riverside,661907,0.016521959,1321020,33.7,0.204926847,57096,0.046,0.524931492,0.069813477,0.005957518,0.055896201,0.322905785,0.10975,0.01349,0.275279,0.02373
6067,G0600670,California,Sacramento,516809,0.189603896,938540,34.9,0.278810936,55846,0.021,0.573848744,0.105546913,0.006520766,0.12666482,0.148997379,0.111099,0.02396,0.161919,0.031679
6069,G0600690,California,San Benito,19044,0.206521739,32530,34.1,0.183772417,63939,0.24,0.51367968,0.008914848,0.004764832,0.022748232,0.433907163,0.04874,0.012429,0.562789,0.020829
6071,G0600710,California,San Bernardino,581517,0.073516337,1221670,31.7,0.185689641,54750,0.047,0.440871921,0.096568631,0.004997258,0.058059869,0.378003061,0.119659,0.01281,0.21881,0.025699
6073,G0600730,California,San Diego,1192282,0.075679244,2033460,34.7,0.344098827,63373,0.033,0.596234989,0.052840971,0.004487425,0.099721657,0.219377318,0.09767,0.02423,0.25905,0.0231
6075,G0600750,California,San Francisco,361209,0.704985203,593395,38.5,0.519713371,73802,0,0.486261259,0.064350054,0.002907001,0.3067434,0.11095476,0.037689,0.07365,0.15025,0.00736
6077,G0600770,California,San Joaquin,204697,0.137031808,406210,32.6,0.178955136,53895,0.085,0.483838409,0.07998326,0.005329756,0.128234165,0.268014081,0.09914,0.017609,0.26804,0.02284
6079,G0600790,California,San Luis Obispo,125638,0.010275554,204525,39.3,0.315311382,59628,0.166,0.789536732,0.023469014,0.005793913,0.031145337,0.13147537,0.10193,0.05971,0.33035,0.02305
6081,G0600810,California,San Mateo,285720,0.466642167,457530,39.3,0.439109691,87751,0.019,0.523615938,0.033156296,0.002032654,0.242628899,0.163519332,0.034479,0.033179,0.33911,0.018429
6083,G0600830,California,Santa Barbara,163320,0.180767818,265655,33.6,0.315414079,62723,0.05,0.640021833,0.022435113,0.006625134,0.048258079,0.261843368,0.05845,0.02503,0.346639,0.017079
6085,G0600850,California,Santa Clara,643091,0.429138334,1068915,36.2,0.460335415,90747,0.011,0.463231408,0.029174443,0.003138697,0.286865654,0.192344574,0.083409,0.02505,0.251099,0.01389
6087,G0600870,California,Santa Cruz,120095,0.555876598,177755,36.9,0.375278258,66571,0.12,0.731371832,0.011982785,0.003319175,0.041574077,0.184861185,0.05274,0.019239,0.192469,0.01414
6089,G0600890,California,Shasta,76335,-0.291452152,133860,41.9,0.192655052,44396,0.293,0.870536381,0.008404303,0.020431794,0.017406245,0.056775736,0.162539,0.01597,0.048689,0.038609
6091,G0600910,California,Sierra,1795,-0.224512535,2515,51.6,0.166666667,42500,0.997,0.934393638,0.013916501,0.003976143,0.001590457,0.03777336,0.06142,0.01975,0.037649,0.03117
6093,G0600930,California,Siskiyou,19910,-0.152235058,34180,47,0.230785952,37948,0.658,0.847425395,0.013311878,0.026477472,0.010093622,0.065681685,0.11468,0.032159,0.091069,0.03628
6095,G0600950,California,Solano,152444,0.293163391,276765,37,0.242342475,69006,0.037,0.500027099,0.159395155,0.003884162,0.139667227,0.150560945,0.1139,0.02141,0.19634,0.024949
6097,G0600970,California,Sonoma,216508,0.457987696,333255,39.8,0.320569281,63565,0.124,0.795051837,0.014958515,0.008461989,0.034012993,0.126149645,0.053359,0.023859,0.22265,0.018739
6099,G0600990,California,Stanislaus,155369,0.027450778,310185,32.8,0.162715545,49866,0.08,0.602656479,0.028644196,0.007882393,0.046214356,0.287892709,0.12824,0.015029,0.20902,0.02694
6101,G0601010,California,Sutter,31026,-0.19113002,58045,34.5,0.184215401,50510,0.148,0.641140494,0.020759755,0.010595228,0.115169265,0.177534671,0.15002,0.01714,0.096909,0.03309
6103,G0601030,California,Tehama,22977,-0.274230753,43965,39.6,0.131229712,40307,0.515,0.820197885,0.006596156,0.018423746,0.009894234,0.122142613,0.064599,0.02017,0.177159,0.03274
6105,G0601050,California,Trinity,5674,-0.007402185,10790,49.2,0.197411948,36569,1,0.884615385,0.010658017,0.012048193,0.010658017,0.039388323,0.069709,0.012039,0.01951,0.027929
6107,G0601070,California,Tulare,101100,-0.150385757,233195,29.7,0.132933631,43803,0.155,0.486202534,0.01704582,0.009005339,0.032440661,0.43817406,0.12051,0.019649,0.232419,0.0175
6109,G0601090,California,Tuolumne,24687,-0.157248754,44360,48,0.17421983,48169,0.49,0.847385032,0.02412083,0.017808837,0.00867899,0.084761046,0.13956,0.01438,0.266019,0.025739
6111,G0601110,California,Ventura,326974,0.070253292,516215,36.4,0.311777764,76483,0.031,0.618201718,0.019914183,0.002799221,0.064711409,0.274536773,0.089079,0.02673,0.28248,0.02444
6113,G0601130,California,Yolo,74475,0.340342397,133745,30.5,0.379856745,57260,0.069,0.599386893,0.025907511,0.006317993,0.124228943,0.212606079,0.061759,0.024359,0.21587,0.024089
6115,G0601150,California,Yuba,19700,-0.180913706,46585,31.9,0.136355332,46641,0.262,0.704840614,0.030803907,0.010411077,0.054953311,0.152731566,0.081819,0.012349,0.168219,0.042909
8001,G0800010,Colorado,Adams,176230,0.168399251,275365,32.4,0.206568273,56633,0.036,0.666315618,0.029796815,0.006264413,0.031194959,0.25246491,0.07828,0.016149,0.15987,0.02582
8003,G0800030,Colorado,Alamosa,6715,0.164705882,11340,32.2,0.230581494,38045,0.369,0.555996473,0.006613757,0.002645503,0.002204586,0.395502646,0.14186,0.04474,0.452959,0.100159
8005,G0800050,Colorado,Arapahoe,285516,0.09917833,379845,35.7,0.384855013,60400,0.016,0.74830523,0.090944991,0.004146428,0.036356935,0.099540602,0.112239,0.04942,0.12068,0.025359
8007,G0800070,Colorado,Archuleta,6734,-0.177160677,9535,47.5,0.361473611,54007,0.594,0.825904562,0.001048768,0.003670687,0.004719455,0.14577871,0.14424,0.027719,0.46698,0.031609
8009,G0800090,Colorado,Baca,2106,-0.518518519,2890,47.8,0.174431203,39497,1,0.923875433,0.005190311,0.006920415,0.006920415,0.05017301,0.15153,0.09029,0.052799,0
8011,G0800110,Colorado,Bent,1942,-0.133882595,4945,40.6,0.088978552,36297,0.38,0.589484328,0.106167846,0.029322548,0.007077856,0.258847321,0.04385,0.052009,0.22603,0
8013,G0800130,Colorado,Boulder,179499,0.418442443,216355,35.6,0.580111861,67403,0.089,0.874742899,0.007025491,0.002334127,0.024288785,0.073883201,0.097859,0.06493,0.20111,0.02926
8014,G0800140,Colorado,Broomfield,32777,0.059737011,39455,36.5,0.469724026,80483,0.006,0.848181473,0.008490686,0.001774173,0.035990369,0.084526676,0.14502,0.08665,0.071569,0
8015,G0800150,Colorado,Chaffee,10462,0.001529344,14595,47.3,0.333985933,45713,0.374,0.879410757,0.028776978,0.004796163,0.004110997,0.079479274,0.240889,0.0575,0.11365,0.024429
8017,G0800170,Colorado,Cheyenne,1093,-0.655992681,1500,41,0.186314363,50357,1,0.916666667,0.002666667,0.002666667,0.002666667,0.076666667,0.276689,0.09368,0.152509,0
8019,G0800190,Colorado,Clear Creek,5743,0.11997214,7240,45.8,0.372939659,60517,1,0.950276243,0.003453039,0.000552486,0.000552486,0.037983425,0.012429,0.03884,0.0779,0.02553
8021,G0800210,Colorado,Conejos,4101,0.092172641,5745,38.2,0.204497405,32860,1,0.437771976,0.000696258,0.000696258,0.000696258,0.545691906,0.02762,0.00545,0.425149,0.28379
8023,G0800230,Colorado,Costilla,1837,0.486663038,2540,47.4,0.155254777,25309,1,0.377952756,0.003937008,0,0.00984252,0.586614173,0,0.006809,0.92509,0.045689
8025,G0800250,Colorado,Crowley,1502,-0.258988016,4705,39.4,0.120588923,38507,1,0.624867163,0.091392136,0.018065887,0.006376196,0.250797024,0.064909,0.053579,0.18753,0
8027,G0800270,Colorado,Custer,2715,-0.338858195,3500,52.7,0.324970131,42534,1,0.968571429,0.008571429,0.002857143,0.001142857,0.014285714,0.165219,0.062039,0.127609,0.0275
